2,Exportaciones de mercaderías (US$ a precios actuales),Población urbana (% del total),"Población, hombres (% del total)","Población, total","Tasa de inactividad por edades, personas menores de 15 años (% de la población en edad de trabajar)","Población de 80 años en adelante, varones (% de la población masculina)","Población de 70 a 74 años, varones (% de la población masculina)","Población de 65 años de edad y más, hombres (% del total)","Población de 65 a 69 años, varones (% de la población masculina)","Población de 55 a 59 años, varones (% de la población masculina)","Población de 45 a 49 años, varones (% de la población masculina)","Población de 35 a 39 años, varones (% de la población masculina)","Población de 25 a 29 años, varones (% de la población masculina)",Población entre 15 y 64 años de edad (% del total),"Población entre 15 y 64 años de edad, mujeres (% del total)","Población de 10 a 14 años, varones (% de la población masculina)",Población entre 0 y 14 años de edad (% del total),"Población entre 0 y 14 años de edad, mujeres (% del total)",Factor de conversión alternativo del Departamento de Economía del Desarrollo del Banco Mundial: DEC (UMN por US$),Gasto militar (% del PIB),Suscripciones a telefonía fija (por cada 100 personas),Importaciones de mercaderías (US$ a precios actuales),Población urbana,Población rural,"Población, hombres","Tasa de inactividad por edades, personas de 65 años y más (% de la población en edad de trabajar)","Población de 80 años en adelante, mujeres (% de la población femenina)","Población de 70 a 74 años, mujeres (% de la población femenina)","Población de 65 años de edad y más, hombres","Población de 65 a 69 años, mujeres (% de la población femenina)","Población de 55 a 59 años, mujeres (% de la población femenina)","Población de 45 a 49 años, mujeres (% de la población femenina)","Población de 35 a 39 años, mujeres (% de la población femenina)","Población de 25 a 29 años, mujeres (% de la población femenina)","Población entre 15 y 64 años de edad, total","Población entre 15 y 64 años de edad, mujeres","Población de 10 a 14 años, mujeres (% de la población femenina)","Población entre 0 y 14 años de edad, total","Población entre 0 y 14 años de edad, mujeres",Gasto militar (UMN a precios actuales),"Transferencias de armamento, importaciones (valores del indicador de tendencia del Instituto Internacional de Investigación para la Paz de Estocolmo) (SIPRI)",Suscripciones a telefonía fija,"Transferencias de armamento, exportaciones (valores del indicador de tendencia del Instituto Internacional de Investigación para la Paz de Estocolmo) (SIPRI)",Military expenditure (current USD),Población en aglomerados urbanos de más de 1 millón de personas,"Población, mujeres (% del total)",Tasa de inactividad por edades (% de la población en edad de trabajar),"Población de 75 a 79 años, varones (% de la población masculina)",Población de 65 años de edad y más (% del total),"Población de 65 años de edad y más, mujeres (% del total)","Población de 50 a 64 años, varones (% de la población masculina)","Población de 50 a 54 años, varones (% de la población masculina)","Población de 40 a 44 años, varones (% de la población masculina)","Población de 30 a 34 años, varones (% de la población masculina)","Población de 20 a 24 años, varones (% de la población masculina)","Población entre 15 y 64 años de edad, hombres (% del total)","Población de 15 a 19 años, varones (% de la población masculina)","Población de 5 a 9 años, varones (% de la población masculina)","Población entre 0 y 14 años de edad, hombres (% del total)","Población de 0 a 4 años, varones (% de la población masculina)","Total de reservas (incluye oro, US$ a precios actuales)",Población de la ciudad con más habitantes (% de la población urbana),"Inflación, precios al consumidor (% anual)",Total de reservas menos oro (US$ a precios actuales),Población de la ciudad con más habitantes,Población de refugiados por país o territorio de asilo,Índice de precios al consumidor (2010 = 100),Población en aglomerados urbanos > 1 millón (% de la población total),Población rural (% de la población total),"Población, mujeres","Población de 75 a 79 años, mujeres (% de la población femenina)","Población de 65 años de edad y más, total","Población de 65 años de edad y más, mujeres","Población de 50 a 64 años, mujeres (% de la población femenina)","Población de 50 a 54 años, mujeres (% de la población femenina)","Población de 40 a 44 años, mujeres (% de la población femenina)","Población de 30 a 34 años, mujeres (% de la población femenina)","Tasa de cambio oficial (UMN por US$, promedio para un período)","Población de 20 a 24 años, mujeres (% de la población femenina)","Población entre 15 y 64 años de edad, hombres","Población de 15 a 19 años, mujeres (% de la población femenina)","Población de 5 a 9 años, mujeres (% de la población femenina)","Población entre 0 y 14 años de edad, hombres","Población de 0 a 4 años, mujeres (% de la población femenina)"
2008,1446171000000.0,76.575,48.8232779735772,82110097.0,20.950568807440366,2.8905276536574,4.99743310960016,17.319171542901,6.26013462726701,6.53657625265878,8.59669336298251,7.25788418173367,6.30525349168085,65.9864245729756,63.9372990545164,5.19198819500257,13.8245310289231,13.1357594213035,0.679922680042729,1.20903400366779,61.93247902,1185067000000.0,62875807.0,19234290.0,40088841.0,30.59575463713945,6.58569000500307,5.64564377077572,6943055.0,6.52227402531178,6.40381099759662,8.00263662849341,6.75445203225978,5.89216456517103,54181517.0,26867256.0,4.670348659774,11351336.0,5519811.0,30787930000.0,278000000.0,50300000.0,2392000000.0,45098956311.568504,7509892.0,51.1767220264228,51.54632344457982,3.17107615237643,20.1890443981014,22.9269415241801,5.16343048326916,7.28897259496164,8.99299718203173,5.89868564165716,6.2142024581875,68.1343247428942,5.87962909373121,4.88927619844099,14.5465037142048,4.46523932076123,138564426162.199,5.448147965719151,2.62837981637219,43137195662.1989,3425567.0,582719.0,98.5998802890494,9.146124866957592,23.425,42021256.0,4.17333372308953,16577244.0,9634189.0,5.14811878277215,6.94261285095952,8.2847780115914,5.52604996890973,0.679922680042729,5.68901136536287,27314261.0,5.29366385139992,4.4255264325074,5831525.0,4.03988432902208
2009,1120041000000.0,76.771,48.8900570097827,81902307.0,20.788645281427375,3.07972436969807,5.3087264952703,17.5963088131966,5.98472469056457,6.60985494228991,8.79048608109565,6.77916723998716,6.36847448059177,65.8937124706723,63.8756776374853,5.18682743024344,13.698409740069,13.0269920695011,0.716957702016136,1.3106040732214899,66.08367411,926347000000.0,62877220.0,19025087.0,40042085.0,30.97090336318774,6.69557199212482,5.97670420227248,7045929.0,6.24294426395755,6.52023838484376,8.19318513036657,6.34590761260023,5.92872221757189,53968471.0,26738501.0,4.66714610929681,11219314.0,5453128.0,32053837000.0,331000000.0,53700000.0,2212000000.0,44528927835.6531,7550115.0,51.1099442208258,51.759548644615116,3.22313325766363,20.4078777892587,23.0973302930136,5.19238768989725,7.47103822721303,8.77342522100805,5.96315949156774,6.33048650472249,68.0033775871521,5.7248977087791,4.78392381684112,14.4003135996513,4.42956235256675,179040277106.549,5.467627226521783,0.312739007368458,59925314606.5488,3437892.0,593787.0,98.9082405759319,9.218439964090388,23.229,41860223.0,4.18210983465875,16714523.0,9668594.0,5.18407326045833,7.10016837636396,8.11741149279532,5.58729360574442,0.716957702016136,5.76084907695054,27229970.0,5.13782847979033,4.34245870278966,5766186.0,4.0173872574146
2010,1258924000000.0,76.966,48.9592621416097,81776930.0,20.61818157072483,3.25992729987751,5.54191132023667,17.6914569168441,5.51151160619089,6.65332426298023,8.91260268066004,6.38953817851463,6.40201301160001,65.94818524025,63.9506668999338,5.18865152353702,13.5973160312519,12.9444712686616,0.754308990105961,1.2668266261113699,65.04757634,1054814000000.0,62940432.0,18836498.0,40037382.0,31.016014510999092,6.80218635384592,6.22227614369015,7083196.0,5.76439269953648,6.58640264506001,8.31362512246161,6.0079222478558,5.92765035645586,53930401.0,26692719.0,4.67442111125689,11119468.0,5402964.0,32486502000.0,282000000.0,52900000.0,2373000000.0,43025915011.687996,7587097.0,51.0407378583903,51.63419608172393,3.37810669053905,20.4544987284982,23.1048618314046,5.43676683670481,7.68039457542921,8.47486211881185,6.08226096316059,6.44487876833137,68.0306269584383,5.55398556224552,4.68056641518756,14.2779161247176,4.408698185993,215977935889.943,5.482000822619075,1.10381037789263,62294943889.9431,3450395.0,594250.0,100.0,9.277796317372148,23.034000000000006,41739548.0,4.3160066343321,16727061.0,9643865.0,5.44066232886873,7.2955236182213,7.87900534935546,5.70169654594291,0.754308990105979,5.83097235519898,27237682.0,4.9672063305131,4.26089559628693,5716504.0,4.00915456111777
2011,1473985000000.0,77.16,49.0284436491937,80274983.0,20.409814651942877,3.42251361329837,5.69115724180154,17.6869417256355,4.99239797542701,6.72245647114334,8.96360803855842,6.10707768270757,6.43055841661559,66.1038651577438,64.1223894433533,5.14724779230921,13.4916768007341,12.8592319607641,0.718413898653317,1.20615033635783,63.12683318,1254869000000.0,61940177.0,18334806.0,39357575.0,30.867268545118563,6.88991124385997,6.37648517975159,6961151.0,5.23525512307765,6.64941881880754,8.36780202281715,5.75857450452846,5.91650977449995,53064867.0,26237219.0,4.64819299679148,10830441.0,5261664.0,32488383000.0,84000000.0,51400000.0,1217000000.0,45163212878.2034,7624368.0,50.9715551226578,51.27708319706144,3.58087289510854,20.4044580415222,23.0183785958826,5.77170584957539,7.90022513555684,8.10948418367948,6.22404356465897,6.49452160876628,68.1638713711716,5.44019041990973,4.59018348552266,14.1491869031929,4.41175562536104,234104084887.41,5.590788027615743,2.07517283735872,66928070887.4098,3462944.0,571672.0,102.075172837359,9.497813285117731,22.84,40917407.0,4.51672704919341,16379675.0,9418524.0,5.80635204704747,7.51604667279678,7.57873045197895,5.83599344742413,0.718413898653322,5.84345319182066,26827647.0,4.84950851163221,4.1867441956424,5568777.0,4.02429476833018
2012,1401113000000.0,77.17,49.0967252480254,80425823.0,20.19992717096866,3.5504966673724,5.66284366412733,17.7832867086554,4.74598595473649,6.82930422357875,8.93785340749671,5.957680575666,6.49245158784606,66.1768560547906,64.209416699326,5.04438089612472,13.3676766273698,12.7577707526427,0.778338120416812,1.2416774790460798,61.43804387,1154852000000.0,62064608.0,18361215.0,39486445.0,30.910304082906876,6.9298423844798,6.33745436330945,7021988.0,4.98709640552431,6.73539951130063,8.36215413948525,5.62692673392924,5.93410320620668,53223281.0,26286936.0,4.56926176946484,10751064.0,5222952.0,34087896000.0,131000000.0,50100000.0,730000000.0,43798225349.2896,7663849.0,50.9032759782828,51.11023125387554,3.82396042241919,20.4554673178396,23.0328125480313,5.98687540325223,8.12286725053075,7.68127815522159,6.34723676270837,6.44179368514768,68.2166888384753,5.4193477870272,4.53715995010166,14.0000244528692,4.41848360664285,248856490285.757,5.599898415534986,2.00848884782951,67422250285.7566,3475555.0,589735.0,104.1253413002,9.529089929238275,22.83,40939379.0,4.77841939471778,16451478.0,9429490.0,6.06361856086256,7.74043297796613,7.21273638401205,5.94503808827329,0.778338120416812,5.77402366367261,26936345.0,4.81498343361753,4.14610905626017,5528112.0,4.0423999269177
2013,1445067000000.0,77.18,49.1622936469693,80645605.0,20.05024024811761,3.65504926063138,5.48711430238318,17.9415294867442,4.69446417822071,6.9677441526405,8.81990081071839,5.94561305546654,6.59844739469847,66.1650570931529,64.2133642952665,4.9286430731706,13.2662524854512,12.6773653044047,0.752945122701996,1.18525790100841,59.62248731,1181233000000.0,62242278.0,18403327.0,39647229.0,31.086938298244327,6.93415043090545,6.13910247143262,7113319.0,4.94093143333873,6.84756066768134,8.28033274493427,5.61749403166162,5.99345847042396,53359211.0,26326437.0,4.47935617057663,10698650.0,5197514.0,33321748000.0,113000000.0,48700000.0,786000000.0,44242647302.8936,7705441.0,50.8377063530307,51.13717854636194,4.10490174550897,20.5686904213959,23.1092704003288,6.11296889802602,8.34435730454332,7.20324165329747,6.44459138507203,6.32772232778608,68.1832620375222,5.41867505527342,4.51730782053341,13.8752084757335,4.42925758202951,198535165663.607,5.604192378691538,1.50472330251883,67365115663.6072,3488177.0,187545.0,105.692139574571,9.554694270072126,22.82,40998376.0,5.09508606465204,16587745.0,9474426.0,6.23572846889402,7.95736106787363,6.79731688291591,6.02165505076408,0.752945122702002,5.65650590365374,27032774.0,4.80595100646391,4.13622292110215,5501136.0,4.06178621272593
2014,1494214000000.0,77.19,49.2198843557796,80982500.0,20.00342228117065,3.81688448448869,5.24266589421607,18.1579371488817,4.72314430643795,7.14042580197272,8.60874171618033,6.01151972129829,6.72155990079973,66.044877873583,64.1086516862434,4.82568255594013,13.2112359296631,12.640967037955,0.752728196932603,1.14994199690514,57.44157701,1207193000000.0,62510392.0,18472108.0,39859493.0,31.408774452955253,7.01904961451543,5.86389318429307,7237662.0,4.96908602051917,6.99354923359146,8.11053087186175,5.68220537590611,6.0765374928432,53484793.0,26363406.0,4.40296072413287,10698789.0,5198346.0,33663747000.0,95000000.0,47021000.0,1822000000.0,44662831167.6836,7747444.0,50.7801168658358,51.41219673412591,4.37524246373898,20.743886196754,23.2503812758016,6.17740863219247,8.53107265616855,6.74182258173782,6.51263637148498,6.17984467106321,68.0424809438905,5.41744889099237,4.50424331786657,13.7995819072278,4.46965603342111,193484758847.919,5.600449602043769,0.90679400043421,62265928847.9195,3500863.0,216956.0,106.650549555164,9.566812582965456,22.81,41123008.0,5.39835245647395,16798918.0,9561256.0,6.34198442978015,8.13668680503117,6.39542456769006,6.06382940206671,0.752728196932591,5.50626597886045,27121388.0,4.8016375286123,4.13127822235112,5500443.0,4.10672809147102
2015,1326206000000.0,77.2,49.2674383239182,81686611.0,20.054213299476466,4.0475770523316,4.82402092662623,18.3990597737981,4.94573118350625,7.33802129105959,8.31877759712189,6.12531215240833,6.83233661534395,65.8448584682172,63.9231480491908,4.72834480381733,13.2046685967967,12.6486490056523,0.901296423367096,1.13733842666332,55.25553486,1051132000000.0,63062064.0,18624547.0,40244901.0,31.817932600215375,7.20126999833085,5.39880061050222,7404683.0,5.20628586730583,7.17304567839118,7.87016980944021,5.79870598505927,6.15627367887631,53786433.0,26490846.0,4.32896991559363,10786446.0,5241816.0,34417908000.0,96000000.0,45350000.0,1820000000.0,38170021071.3098,7793307.0,50.7325616760818,51.872145899691844,4.581730611334,20.9504729349861,23.4282029451569,6.21450385424882,8.64627300609249,6.36610501655778,6.5467030651576,6.01344847145727,67.8237170343117,5.42223596486403,4.50768035395541,13.7772231918902,4.54119803411745,173730930555.425,5.5716460533229615,0.514426137125476,58506810555.4249,3513595.0,316098.0,107.199187857464,9.540494953328398,22.8,41441710.0,5.62184646901797,17113731.0,9709048.0,6.39594023226464,8.24319579421128,6.06381453413181,6.07237885721765,0.901296423367096,5.34177797364658,27295588.0,4.80784550595192,4.14105315236017,5544630.0,4.17862593769851
2016,1334355000000.0,77.224,49.3004268856133,82348669.0,20.229034314789075,4.29270271556043,4.36453859784232,18.6125975224825,5.24490509831511,7.54425323658738,7.96360918077259,6.25670381800644,6.86865275298738,65.5946968485817,63.689710903942,4.65329504549955,13.269174354421,12.7202703954449,0.903421436257263,1.15123037317289,55.02152022,1055326000000.0,63592936.0,18755733.0,40598245.0,32.222313758276194,7.40752058143708,4.88524425568454,7556388.0,5.54280763906493,7.37242975573132,7.56809390000707,5.93447371948702,6.17857386404397,54016360.0,26590724.0,4.26659401665906,10926988.0,5310767.0,36088079000.0,55000000.0,45300000.0,2529000000.0,39909678594.2478,7843290.0,50.6995718997836,52.451348073065276,4.71045111076461,21.1361287969973,23.5900187006131,6.27558297178674,8.69061181294003,6.091972545872,6.57157277393947,5.90414430561928,67.5537462752597,5.38664287674844,4.53430316126909,13.8336562022578,4.64605799548916,184031339953.397,5.545255844139669,0.491747008445241,59582016353.3968,3526391.0,669468.0,107.72633665683,9.524489096478293,22.775999999999996,41750423.0,5.7544462244266,17405321.0,9848933.0,6.44320265072228,8.28232725997525,5.82028928663496,6.07597617149066,0.903421436257288,5.23176121842438,27425635.0,4.78258307742505,4.1726699089815,5616222.0,4.28100646980436
2017,1448191000000.0,77.261,49.3205757903836,82657002.0,20.508241089922166,4.54448317618372,4.1479144350396,18.8102292379835,5.4339868257609,7.75284097681822,7.54564758230059,6.36624176597787,6.79268352819385,65.2979434373687,63.411023770789,4.6220399044029,13.3914600067046,12.8450538266303,0.885205508269372,1.15340372066259,53.73716962,1162907000000.0,63861626.0,18795376.0,40766909.0,32.635938177012704,7.62975417123324,4.637885137894,7668349.0,5.77295707440191,7.57296534931382,7.19960204002251,6.04438612601759,6.11503811205914,53973322.0,26562937.0,4.24131028274825,11068979.0,5380805.0,37683545000.0,43000000.0,44400000.0,1866000000.0,42281112684.641,7893815.0,50.679425419913,53.14417926693488,4.68384480099926,21.3105965559267,23.7439224025807,6.37279868981275,8.66098106279662,5.94246743497765,6.62338139899602,5.89136416444564,67.2368503340295,5.2884437297103,4.56154173009024,13.952920427987,4.76933879349387,199983070123.869,5.542035525371684,1.50949485109622,59356901123.869,3539234.0,970357.0,109.35246016194,9.550086270973148,22.739000000000004,41890094.0,5.70332601905152,17614700.0,9946351.0,6.50926422957973,8.26035022221362,5.69194055222081,6.1086438619408,0.88520550826938,5.20533393896614,27410386.0,4.70349933845482,4.20241580859233,5688174.0,4.40132773528975
2018,1560539000000.0,77.312,49.3322785747697,82905782.0,20.80917679353514,4.82710778877315,4.105297712514,19.0121919936113,5.54511909629064,7.96279025934073,7.0788851192056,6.45177527882834,6.65321394725463,64.9792318923014,63.1054296492446,4.62437678093266,13.5216433325741,12.9740604857889,0.846772667108111,1.1705485447711301,51.26862957,1284353000000.0,64096118.0,18809664.0,40899311.0,33.0861490130039,7.90972239185755,4.58300352655761,7775856.0,5.92238449596501,7.76840486086976,6.78359028144131,6.1220958611696,5.995533627006,53871540.0,26508363.0,4.24557447042948,11210224.0,5449945.0,39394226000.0,14000000.0,42500000.0,1106000000.0,46497675955.761696,7944887.0,50.6677202189096,53.89532580653904,4.53466739603353,21.4991247751245,23.9205098649665,6.50273282102815,8.5469692446083,5.92398728548312,6.71495158085938,5.89959667150587,66.9037585790644,5.16885637095027,4.58675955599717,14.0840494273243,4.87291309039447,198027061675.403,5.54186916592983,1.73216879766946,59173100675.4032,3552123.0,1063835.0,111.246629356349,9.583031253477593,22.688000000000002,42006470.0,5.50539945058632,17824018.0,10048162.0,6.60128647617704,8.16644550982569,5.68136068049929,6.17743745004091,0.846772667108096,5.19885830786661,27363176.0,4.61041659434845,4.22691101390591,5760279.0,4.50157500145351
2019,1489412000000.0,77.376,49.3379388963128,83092962.0,21.102950678520873,5.16906990039716,4.13735105684768,19.2463751243355,5.60573462391306,8.14584695126372,6.62951413101336,6.51173186874149,6.4849984628962,64.6307203669172,62.7625002102396,4.62933640395763,13.6389892348886,13.0882145799903,0.893276257067409,1.2621502565313298,46.02628458,1233978000000.0,64294010.0,18798952.0,40996355.0,33.622231516036734,8.28736935338781,4.60437077784181,7890312.0,6.01318781680374,7.93351641179695,6.38254596430636,6.16554192498835,5.83633256336686,53703580.0,26420883.0,4.25005492342039,11333040.0,5509694.0,43837760000.0,38000000.0,38270000.0,1020000000.0,49079444693.2378,7977060.0,50.6620611036872,54.72518219455761,4.3342195431776,21.7302903981942,24.1492852097701,6.6698994416126,8.34722138276598,5.98131862189159,6.82256042527932,5.90007753955259,66.549079414194,5.05591058917713,4.63408733019019,14.2045454614705,4.9411217273227,224027961016.416,5.5320736721819035,1.44565976888251,59184533016.4155,3556792.0,1146682.0,112.854877121191,9.600163248483067,22.623999999999995,42096607.0,5.24435726173672,18056342.0,10166030.0,6.73123089957862,7.99197992838454,5.74129299838528,6.26293522366993,0.893276257067393,5.18649197096093,27282697.0,4.53063232480177,4.27098214422956,5823346.0,4.5671775123404
2020,1382533000000.0,77.453,49.3411380443022,83160871.0,21.391630672283604,5.49708898503302,4.33918420074993,19.481332458545,5.64837875319948,8.26998440891002,6.26770645857014,6.54459250320387,6.30583444253666,64.2847166479732,62.4208390407272,4.64426887684527,13.7515489432774,13.1975961633332,0.875506396987998,1.37358571457936,46.05840167,1171782000000.0,64410589.0,18750282.0,41032520.0,34.166339785105535,8.66830167218713,4.82544370799524,7993682.0,6.06316218570464,8.03907549328335,6.05403833089766,6.17724649666125,5.65875854409383,53459730.0,26296870.0,4.26438053005628,11435908.0,5559930.0,46776500000.0,53000000.0,38380000.0,1172000000.0,53318705117.9756,8009083.0,50.6588619556978,55.55797045738914,3.99668051956258,21.9637344087494,24.3815647959397,6.86812157482182,8.07865253542459,6.09143704192805,6.92304250780737,5.89929403823799,66.1983717296875,4.94970621824697,4.709942453413,14.3202958117675,4.96608448150922,268408603348.679,5.530205600200302,0.144877925813972,63969346748.6789,3562038.0,1210596.0,113.018378926344,9.630831067173407,22.546999999999997,42128351.0,4.82465723005264,18265233.0,10271551.0,6.90305548338936,7.75705326803261,5.85441151468142,6.34157774629392,0.875506396987983,5.1792509967838,27162860.0,4.45637116660997,4.34152643571489,5875978.0,4.591689197562
2021,1636742000000.0,77.544,49.3402523199239,83196078.0,21.691768376097258,5.73592485841774,4.60268361335842,19.6897039706307,5.71768604410688,8.33638953752991,6.0107633303414,6.5776816153748,6.18996223233853,63.9564500545325,62.0976228993586,4.67677484791208,13.8732844243212,13.3161593303407,0.84549413889045,1.32678559033803,46.14634609,1421512000000.0,64513567.0,18682511.0,41049155.0,34.66462734736876,8.95402930857397,5.14126243429304,8082457.0,6.11655709092818,8.09250106204505,5.8174107040533,6.18494615380419,5.53232433699143,53209258.0,26172237.0,4.29722460628424,11542029.0,5612351.0,47787500000.0,192000000.0,38490000.0,938000000.0,56513126773.8884,8037811.0,50.6597476800761,56.356395723466015,3.63340945474766,22.170265521146302,24.5862177703007,7.08133143150077,7.75499392027374,6.22890013267486,6.96350567797908,5.85220762671596,65.8649874322031,4.86925192747406,4.81737603529145,14.4453085971662,4.95115771396266,295736219413.598,5.528745604781085,3.06666666666666,99169059613.5975,3566791.0,1255694.0,116.484275880086,9.661285956292314,22.456000000000003,42146923.0,4.37436893650552,18444791.0,10362334.0,7.10691994250515,7.47143323347785,5.99226992369712,6.36297189533149,0.845494138890436,5.14060925040676,27037021.0,4.3962363970462,4.44259470340996,5929677.0,4.57634002064653
2022,1657577000000.0,77.648,49.3419449044662,84079811.0,21.936955414237758,5.8541966168957,4.77683312418311,19.9379018075081,5.83074652651082,8.34506587393296,5.88458948011418,6.64920001802787,6.17307311678138,63.6285982930303,61.7741796739232,4.69553267087547,13.9581766994571,13.4015816954586,0.949623753156941,1.3900550095965298,46.27572586,1570752000000.0,65286292.0,18793519.0,41486614.0,35.225080261138544,9.08252992568158,5.36905726185735,8271560.0,6.20071733980345,8.1000016077269,5.70035081832234,6.22070619179197,5.48918098058603,53498805.0,26311598.0,4.31950993642707,11736009.0,5708162.0,53015030000.0,182000000.0,38580000.0,1510000000.0,55759747827.0381,8062040.0,50.6580550955338,57.1620356753763,3.47612553991849,22.4132250075126,24.8242386306183,7.30994609092475,7.37904928838766,6.35472410718883,6.90597078949877,5.71544812171011,65.5324802895506,4.81541340298406,4.9308649571855,14.5296179029413,4.90322027488032,293913690186.797,5.469371732736789,6.87257438551099,98413683336.7965,3570750.0,2075445.0,124.489744387368,9.588556282553967,22.352000000000004,42593197.0,4.17193410327588,18844997.0,10573437.0,7.32845252071097,7.12877591770011,6.10875133581624,6.29718568945001,0.949623753156941,5.03365678004598,27187207.0,4.36711783177262,4.55230595038195,6027846.0,4.52976580864958
